SAMPLE;PACKAGE;FRAME;STATUS;PLETH;ADDON;CHECKSUM
4410;177;10;128;30220;97;99
4411;177;11;128;30034;97;168
4412;177;12;128;29881;0;173
4413;177;13;128;29806;0;98
4414;177;14;128;29878;0;170
4415;177;15;128;30173;101;55
4416;177;16;128;30757;97;126
4417;177;17;128;31649;96;252
4418;177;18;128;32804;0;36
4419;177;19;128;34115;0;72
4420;177;20;128;35432;0;114
4421;177;21;128;36601;100;107
4422;177;22;128;37501;0;143
4423;177;23;128;38063;101;40
4424;177;24;128;38272;0;149
4425;177;25;128;38160;0;37
4426;178;1;129;37782;0;170
4427;178;2;128;37200;100;197
4428;178;3;130;36474;97;235
4429;178;4;130;35660;45;134
4430;178;5;130;34802;97;92
4431;178;6;130;33946;0;160
4432;178;7;130;33136;0;115
4433;178;8;130;32413;0;157
4434;178;9;130;31814;97;165
4435;178;10;130;31361;97;222
4436;178;11;130;31061;97;177
4437;178;12;130;30904;0;178
4438;178;13;128;30870;0;142
4439;178;14;128;30924;0;196
4440;178;15;128;31034;101;152
4441;178;16;128;31167;97;25
4442;178;17;128;31297;96;155
4443;178;18;128;31405;0;167
4444;178;19;128;31478;0;240
4445;178;20;128;31509;0;16
4446;178;21;128;31493;100;100
4447;178;22;128;31434;0;196
4448;178;23;128;31336;101;199
4449;178;24;128;31206;0;223
4450;178;25;128;31052;0;69
4451;179;1;129;30879;0;152
4452;179;2;128;30692;100;63
4453;179;3;128;30496;97;120
4454;179;4;128;30302;45;129
4455;179;5;128;30121;97;255
4456;179;6;128;29984;0;21
4457;179;7;128;29941;0;233
4458;179;8;128;30061;0;98
4459;179;9;128;30419;97;42
4460;179;10;128;31066;97;180
4461;179;11;128;32007;98;102
4462;179;12;128;33179;0;156
4463;179;13;128;34467;0;169
4464;179;14;128;35722;0;149
4465;179;15;128;36800;101;52
4466;179;16;128;37595;97;78
4467;179;17;128;38055;96;27
4468;179;18;128;38179;0;56
4469;179;19;128;38004;0;136
4470;179;20;128;37590;0;232
4471;179;21;128;36997;100;249
4472;179;22;130;36279;0;198
4473;179;23;130;35481;101;10
4474;179;24;130;34648;0;97
4475;179;25;130;33821;0;35
4476;180;1;131;33050;0;30
4477;180;2;130;32380;101;225
4478;180;3;130;31846;97;197
4479;180;4;130;31466;45;19
4480;180;5;130;31241;97;102
4481;180;6;130;31154;0;173
4482;180;7;128;31180;0;197
4483;180;8;128;31285;0;47
4484;180;9;128;31439;97;42
4485;180;10;128;31607;97;211
4486;180;11;128;31764;98;114
4487;180;12;128;31885;0;137
4488;180;13;128;31956;0;208
4489;180;14;128;31969;0;221
4490;180;15;128;31921;101;18
4491;180;16;128;31813;97;162
4492;180;17;128;31652;97;0
4493;180;18;128;31446;0;208
4494;180;19;128;31207;0;224
4495;180;20;128;30947;0;219
4496;180;21;128;30677;101;49
4497;180;22;128;30406;0;188
4498;180;23;128;30147;101;29
4499;180;24;128;29917;0;209
4500;180;25;128;29752;0;44
4501;181;1;129;29710;0;3
4502;181;2;128;29869;101;6
4503;181;3;128;30296;97;175
4504;181;4;128;31027;45;89
4505;181;5;128;32035;97;129
4506;181;6;128;33236;0;213
4507;181;7;128;34492;0;194
4508;181;8;128;35654;0;81
4509;181;9;128;36595;97;98
4510;181;10;128;37234;97;228
4511;181;11;128;37544;98;28
4512;181;12;128;37542;0;184
4513;181;13;128;37275;0;172
4514;181;14;128;36805;0;212
4515;181;15;130;36188;101;208
4516;181;16;130;35477;97;2
4517;181;17;130;34713;97;3
4518;181;18;130;33931;0;145
4519;181;19;130;33169;0;148
4520;181;20;130;32462;0;206
4521;181;21;130;31849;101;204
4522;181;22;130;31360;0;124
4523;181;23;130;31013;101;133
4524;181;24;130;30808;0;82
4525;181;25;128;30729;0;1
4526;182;1;129;30748;0;21
4527;182;2;128;30831;101;204
4528;182;3;128;30946;97;59
